staging_id,company_name,priority_tracks,evidence_url,evidence_date,close_date,activity_state,application_signal,review_state,last_reviewed,notes
EP-0840,威莱集团,other,https://job.hust.edu.cn/zpinfo3/2279524.htm,2025-05-26,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑假实习但不能证明当前在招
EP-0841,广东小天才科技有限公司,other,https://job.hust.edu.cn/zpinfo3/2279580.htm,2025-05-24,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过实习招聘但标题未证明具体方向
EP-0842,长沙景嘉微电子股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2279382.htm,2025-05-23,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业开展过实习生培养项目但未按企业名称推断方向
EP-0843,东风日产乘用车公司,other,https://job.hust.edu.cn/zpinfo3/2278461.htm,2025-05-20,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业开展过暑期实习夏令营但不能证明当前在招
EP-0844,北京百迈客生物科技有限公司,electronic_information_technology,https://job.hust.edu.cn/zpinfo3/2278259.htm,2025-05-20,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校岗位标题明确生信分析工程师实习但属于历史证据
EP-0845,信达投资有限公司,other,https://job.hust.edu.cn/zpinfo3/2277388.htm,2025-05-16,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过校园实习生招聘但不能证明当前在招
EP-0846,广州中望龙腾软件股份有限公司,electronic_information_technology,https://job.hust.edu.cn/zpinfo3/2277179.htm,2025-05-15,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校岗位标题明确软件精英暑期实习项目但属于历史证据
EP-0847,艾昆纬企业管理咨询上海有限公司,other,https://job.hust.edu.cn/zpinfo3/2277086.htm,2025-05-15,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习但不能证明当前在招
EP-0848,普洛斯中国资产平台,other,https://job.hust.edu.cn/zpinfo3/2276096.htm,2025-05-12,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明资产平台发布过实习生招聘但主体仍需进一步归一
EP-0849,南银理财有限责任公司,other,https://job.hust.edu.cn/zpinfo3/2274661.htm,2025-05-06,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习生招聘但不能证明当前在招
EP-0850,北京游酷盛世科技有限公司,other,https://job.hust.edu.cn/zpinfo3/2257813.htm,2025-03-17,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习但标题未证明优先方向
EP-0851,艺电计算机软件上海有限公司,other,https://job.hust.edu.cn/zpinfo3/2251309.htm,2025-03-03,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明EA中国发布过暑期实习但标题未证明具体方向
EP-0852,上海理成资产管理有限公司,other,https://job.hust.edu.cn/zpinfo3/2248616.htm,2025-02-25,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史岗位明确研究部日常实习但不能证明当前在招
EP-0853,湖北消费金融股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2231905.htm,2024-12-06,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过实习生招聘但不能证明当前在招
EP-0854,正大天晴药业集团股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2228632.htm,2024-11-25,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史岗位明确临床研究实习但不能证明当前在招
EP-0855,北京粉笔蓝天科技有限公司,other,https://job.hust.edu.cn/zpinfo3/2228300.htm,2024-11-22,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史岗位明确面试实习管培生但不能证明当前在招
EP-0856,武汉逸飞激光股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2227508.htm,2024-11-20,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史岗位明确战略投资部实习但不能证明当前在招
EP-0857,中建三局信息技术研究院,other,https://job.hust.edu.cn/zpinfo3/2217622.htm,2024-10-30,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明研究院发布过实习生招聘但标题未证明具体方向
EP-0858,超星集团有限公司,other,https://job.hust.edu.cn/zpinfo3/2146865.htm,2024-08-30,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过实习生招聘但不能证明当前在招
EP-0859,珠海华发教育产业投资控股有限公司,other,https://job.hust.edu.cn/zpinfo3/2142804.htm,2024-08-06,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史岗位明确实习教师招聘但不能证明当前在招
EP-0860,重庆农村商业银行股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2141215.htm,2024-07-09,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明银行开展过暑期实习但不能证明当前在招
EP-0861,东风汽车集团有限公司研发总院,other,https://job.hust.edu.cn/zpinfo3/2139560.htm,2024-06-25,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明研发总院发布过暑期实习但未凭机构名称推断技术方向
EP-0862,广东省交通规划设计研究院集团股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2137309.htm,2024-06-14,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明研究院发布过暑期实习但不能证明当前在招
EP-0863,中国联合网络通信有限公司湖南省分公司,other,https://job.hust.edu.cn/zpinfo3/2136954.htm,2024-06-13,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明分公司发布过暑期实习但标题未证明具体方向
EP-0864,上汽通用五菱汽车股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2136411.htm,2024-06-12,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业开展过暑期实习夏令营但不能证明当前在招
EP-0865,成都数字天空科技有限公司,other,https://job.hust.edu.cn/zpinfo3/2134255.htm,2024-06-06,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过实习生校园招聘但标题未证明优先方向
EP-0866,江苏金融租赁股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2399857.htm,2026-05-21,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校实习栏目发布企业岗位但标题未展示具体实习方向和截止时间
EP-0867,圣湘生物科技股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2395575.htm,2026-04-23,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校实习栏目发布企业岗位但未按生物科技行业推断岗位方向
EP-0868,上汽通用汽车有限公司,other,https://job.hust.edu.cn/zpinfo3/2396702.htm,2026-04-30,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校实习列表明确上汽通用与泛亚暑期实习但本记录只计一个企业主体
EP-0869,深圳市普渡科技股份有限公司,product_operations|electronic_information_technology,https://jy.scu.edu.cn/index/index/newsdetail.html?data=MDAwMDAwMDAwMJG6n3_Ed6imi4qQtMegp5uK0NTSyGHRp7ugzc-GnZ2skMx9ZMN4gtKLipCwxKF0lZC5sq-0gqJv,2026-07-01,rolling,active_explicit,official_url,internship_evidence_checked,2026-07-26,高校转发页明确2028届实习滚动投递并给出企业官方ATS且岗位覆盖算法软件硬件和产品
EP-0870,上海零束科技有限公司,other,https://job.hust.edu.cn/zpinfo3/2131476.htm,2024-06-04,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习但标题未证明具体方向
EP-0871,大连飞创信息技术有限公司,other,https://job.hust.edu.cn/zpinfo3/2131565.htm,2024-06-03,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明大商所飞创公司发布过暑期实习但标题未证明具体方向
EP-0872,中国电建集团西北勘测设计研究院有限公司,other,https://job.hust.edu.cn/zpinfo3/2128940.htm,2024-05-31,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明研究院发布过实习生招聘但不能证明当前在招
EP-0873,中国市政工程中南设计研究总院有限公司,other,https://job.hust.edu.cn/zpinfo3/2130320.htm,2024-05-29,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明设计总院发布过实习生招聘但不能证明当前在招
EP-0874,珠海华发实业股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2127513.htm,2024-05-28,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业开展过启明星暑期实习但不能证明当前在招
EP-0875,中建三局集团华东有限公司,other,https://job.hust.edu.cn/zpinfo3/2129710.htm,2024-05-27,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习但不能证明当前在招
EP-0876,武汉虹信技术服务有限责任公司,other,https://job.hust.edu.cn/zpinfo3/2128564.htm,2024-05-23,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史岗位明确销售实习生且可转正但不能证明当前在招
EP-0877,招银理财有限责任公司,electronic_information_technology,https://job.hust.edu.cn/zpinfo3/2127074.htm,2024-05-22,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表明确研发中心暑期实习但不能证明当前在招
EP-0878,甬江实验室,other,https://job.hust.edu.cn/zpinfo3/2126138.htm,2024-05-17,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明实验室发布过实习生招聘但岗位方向需复核
EP-0879,九江银行股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2125466.htm,2024-05-15,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明银行发布过实习生招聘但不能证明当前在招
EP-0880,深圳市保融科技有限公司,other,https://job.hust.edu.cn/zpinfo3/2125303.htm,2024-05-15,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过实习生全计划但标题未证明具体方向
EP-0881,港华燃气投资有限公司,other,https://job.hust.edu.cn/zpinfo3/2124889.htm,2024-05-14,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过理工类暑期实习但不能证明当前在招
EP-0882,厦门建发股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2123385.htm,2024-05-10,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业开展过链习生暑期实习但不能证明当前在招
EP-0883,奇安信科技集团股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2119919.htm,2024-04-29,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习但未从网络安全行业推断岗位方向
EP-0884,宁德时代新能源科技股份有限公司,other,https://job.hust.edu.cn/zpinfo3/2117792.htm,2024-04-25,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习但标题未证明具体方向
EP-0885,雀巢中国有限公司,other,https://job.hust.edu.cn/zpinfo3/2106137.htm,2024-04-11,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习但不能证明当前在招
EP-0886,博格华纳中国投资有限公司,other,https://job.hust.edu.cn/zpinfo3/1770493.htm,2024-04-08,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过暑期实习但未按汽车行业推断岗位方向
EP-0887,通用电气医疗系统中国有限公司,other,https://job.hust.edu.cn/zpinfo3/2087910.htm,2024-03-24,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明GE医疗发布过暑期实习但标题未证明具体方向
EP-0888,中国电子云有限公司,electronic_information_technology,https://job.hust.edu.cn/zpinfo3/2050519.htm,2024-02-26,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校岗位标题明确AI大模型实习方向但属于历史证据
EP-0889,上汽大众汽车有限公司,electronic_information_technology,https://job.hust.edu.cn/zpinfo3/2050512.htm,2024-02-26,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校岗位标题明确维修技术开发实习但属于历史证据
EP-0890,亚马逊中国投资有限公司,other,https://job.hust.edu.cn/zpinfo3/2043732.htm,2024-01-29,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明亚马逊中国发布过实习生招聘但标题未证明具体方向
EP-0891,上海淼算科技有限公司,electronic_information_technology,https://job.hust.edu.cn/zpinfo3/2036730.htm,2024-01-10,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校岗位标题明确仿真技术实习但属于历史证据
EP-0892,江苏方洋集团有限公司,other,https://job.hust.edu.cn/zpinfo3/2011511.htm,2023-11-30,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过寒暑期管培实习但不能证明当前在招
EP-0893,上海耀大生物科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1993068.htm,2023-11-07,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业发布过实习生招聘但标题未证明具体方向
EP-0894,天府兴隆湖实验室,other,https://job.hust.edu.cn/zpinfo3/1990763.htm,2023-11-02,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明实验室发布过实习生招聘但岗位方向需复核
EP-0895,IPwe中国,other,https://job.hust.edu.cn/zpinfo3/1978032.htm,2023-10-26,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明企业招募过线上与线下实习岗位但主体和当前状态需复核
EP-0896,华中科技大学同济医学院附属协和医院杂志社,other,https://job.hust.edu.cn/zpinfo3/1956395.htm,2023-10-17,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明杂志社招募过实习生但不能证明当前在招
EP-0897,恒生电子股份有限公司,electronic_information_technology,https://job.hust.edu.cn/zpinfo3/1954452.htm,2023-10-16,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校岗位标题明确软件专业实习岗位但属于历史证据
EP-0898,华特迪士尼公司,other,https://job.hust.edu.cn/zpinfo3/1931265.htm,2023-09-27,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明Disney流媒体发布过实习生招聘但主体需进一步核验
EP-0899,深圳市罗湖外语学校教育集团,other,https://job.hust.edu.cn/zpinfo3/1867640.htm,2023-09-07,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史列表证明教育集团发布过实习教师招聘但不能证明当前在招
EP-0900,上海相聚资本管理有限公司,other,https://job.hust.edu.cn/zpinfo3/1840407.htm,2023-09-05,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史岗位明确行业研究与市场部实习但不能证明当前在招
