staging_id,company_name,priority_tracks,evidence_url,evidence_date,close_date,activity_state,application_signal,review_state,last_reviewed,notes
EP-0611,安徽巨一科技股份有限公司,electronic_information_technology,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=514B50E3D543EA88E0653A68DD0E9B18,2026-07-26,2026-08-01,active_explicit,company_email,internship_evidence_checked,2026-07-26,高校岗位页明确工程技术实习并给出企业域名邮箱
EP-0612,天津津智国有资本投资运营有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/116299.html,2026-07-14,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确法务实习但未给出截止时间且申请链仍需复核
EP-0613,杭州博创网网络科技有限公司,product_operations,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=4EFD939B7B0D3CADE0653A68DD0E9B18,2026-07-26,2026-12-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确产品经理实习岗位
EP-0614,中化资本有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/116328.html,2026-07-20,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确财务管理实习但企业域名申请链和截止时间仍需复核
EP-0615,上海利歌律师事务所,other,https://career.nankai.edu.cn/correcruit/content/id/113402.html,2026-07-03,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确长期实习且可留用但未给出截止时间
EP-0616,广州红海云计算股份有限公司,product_operations,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=4DE5B03172671701E0653A68DD0E9B18,2026-07-26,2027-12-31,active_explicit,company_email,internship_evidence_checked,2026-07-29,高校岗位页明确商务助理实习并给出企业域名邮箱；原台账误记为业务助理
EP-0617,上海孝庸私募基金管理有限公司,other,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=50802145F4D82C43E0653A68DD0E9B18,2026-07-26,2027-12-31,active_explicit,company_email,internship_evidence_checked,2026-07-26,高校岗位页明确长期实习机会并给出企业域名邮箱但不按企业行业推断优先方向
EP-0618,上海鹏扶投资管理有限公司,electronic_information_technology,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=4B889242E5B11412E0653A68DD0E9B18,2026-07-26,2027-12-31,active_explicit,unknown,application_chain_rejected,2026-07-29,高校岗位页明确量化技术实习；原台账误记法人名；hr@pengfu.tech 与 hr@pengfu.fund 两个邮箱域名均无法核验主体归属且互相矛盾，来源按预设暂停
EP-0619,北京熵旋芯智科技有限公司,electronic_information_technology,https://www.career.zju.edu.cn/jyxt/sczp/zphgl/ckZphdwXq.zf?dwxxid=JG0000631&zphbh=4A1E511CC9682AC1E0653A68DD0E9B18&zphsqbh=9ffa36cdb647d1819e0bb0b0ae2175b4,2026-07-26,unknown,active_needs_recheck,company_email,needs_current_recheck,2026-07-26,高校招聘页明确芯片岗位长期接受实习并给出企业域名邮箱但当前岗位清单仍需复核
EP-0620,GURU Game,product_operations,https://career.cuhk.edu.cn/job/view/id/468687,2026-07-02,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确游戏岗位可全职或实习但企业主体和官方申请链仍待核验
EP-0621,广州深蓝互动网络科技有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468688,2026-07-02,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确游戏实习岗位且仍在有效期内
EP-0622,太平洋寿险深圳分公司,other,https://career.cuhk.edu.cn/job/view/id/468700,2026-07-02,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0623,望尘科技,product_operations,https://career.cuhk.edu.cn/job/view/id/468689,2026-07-02,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确体育游戏策划实习且仍在有效期内
EP-0624,智大蓝图集团,product_operations,https://career.cuhk.edu.cn/en/job/view/id/466001,2026-07-26,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校历史岗位页明确产品运营实习和四至六个月出勤要求但未证明当前仍在招聘
EP-0625,库洛游戏,product_operations,https://career.cuhk.edu.cn/job/view/id/468682,2026-07-02,2026-07-24,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确游戏实习岗位但本批次已截止
EP-0626,上海电气新能源发展有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468680,2026-07-02,2026-07-12,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确新能源技术暑期实习但本批次已截止
EP-0627,深圳市安居集团有限公司,other,https://career.cuhk.edu.cn/job/view/id/468655,2026-07-01,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确实习生招聘且仍在有效期内但不根据企业名称推断岗位方向
EP-0628,深圳元戎启行科技有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468642,2026-06-30,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确自动驾驶技术实习岗位但本批次已截止
EP-0629,华润万象生活有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468641,2026-06-30,2026-07-11,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确商业运营航道暑期实习但本批次已截止
EP-0630,FunPlus,product_operations,https://career.cuhk.edu.cn/job/view/id/468649,2026-06-30,2026-07-17,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确游戏实习岗位但本批次已截止
EP-0631,诺亦腾机器人科技（深圳）有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468633,2026-06-30,2026-07-12,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确机器人技术暑期实习但本批次已截止
EP-0632,天津麦拓咨询有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/116085.html,2026-06-15,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确财务实习但未给出截止时间
EP-0633,小米集团,product_operations|electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468625,2026-06-29,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确小米实习招聘且仍在有效期内但具体职类和官方申请链待复核
EP-0634,华馨京科技有限公司,other,https://career.cuhk.edu.cn/job/view/id/468627,2026-06-29,2026-07-12,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确日常实习但本批次已截止且不根据企业名称推断方向
EP-0635,苹果电子产品商贸（北京）有限公司上海分公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468611,2026-06-29,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确工程技术实习但本批次已截止
EP-0636,珀莱雅化妆品股份有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468608,2026-06-29,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确品牌企业实习招聘且仍在有效期内但具体岗位需逐岗复核
EP-0637,灵动时刻科技有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468603,2026-06-29,2026-07-17,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确内容产品相关实习岗位但本批次已截止
EP-0638,TCL科技集团股份有限公司,product_operations|electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468612,2026-06-29,2026-07-17,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习项目覆盖技术和业务职类但本批次已截止
EP-0639,润嘉物业管理（北京）有限公司济南分公司,other,https://career.nankai.edu.cn/correcruit/content/id/116045.html,2026-06-11,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确财务实习但未给出截止时间且主体关系仍需复核
EP-0640,影石创新科技股份有限公司,product_operations|electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468595,2026-06-26,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确日常实习覆盖技术和运营方向但本批次已截止
EP-0641,上海热空软件科技有限公司,product_operations|electronic_information_technology,https://career.nankai.edu.cn/correcruit/content/id/114455.html,2026-03-21,rolling,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确AI工程和产品方向远程实习且原文写明长期有效但申请邮箱仍需主体核验
EP-0642,浙江交投人才发展集团有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/115641.html,2026-05-12,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确暑期实习但具体岗位方向和截止时间仍需复核
EP-0643,京东物流股份有限公司,product_operations|electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468584,2026-06-26,2026-07-11,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确物流业务实习且涉及技术与运营方向但本批次已截止
EP-0644,北京泡泡玛特文化创意有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468585,2026-06-26,2026-07-11,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确品牌业务实习招聘但本批次已截止
EP-0645,欣旺达动力科技股份有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468576,2026-06-25,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确动力与工程技术暑期实习但本批次已截止
EP-0646,深信服科技股份有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468553,2026-06-24,2026-07-17,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确研发技术暑期实习但本批次已截止
EP-0647,通标标准技术服务有限公司,other,https://career.cuhk.edu.cn/job/view/id/468554,2026-06-24,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确实习岗位但未在标题稳定呈现优先方向且本批次已截止
EP-0648,思爱普（中国）有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468562,2026-06-24,2026-07-24,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确软件技术实习岗位但本批次已截止
EP-0649,云鲸智能创新（深圳）有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468564,2026-06-24,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确智能硬件暑期实习但本批次已截止
EP-0650,领瀚管理咨询有限公司,other,https://career.cuhk.edu.cn/job/view/id/468561,2026-06-24,2026-07-04,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确咨询暑期实习但本批次已截止
EP-0651,物产中大国际贸易集团有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468543,2026-06-24,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确贸易运营暑期实习但本批次已截止
EP-0652,广州众山新材料有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468544,2026-06-24,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确研发技术暑期实习但本批次已截止
EP-0653,成都心田花开心语教育管理有限公司,product_operations,https://career.nankai.edu.cn/correcruit/content/id/116061.html,2026-06-11,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确暑期实习项目但具体运营岗位和截止时间仍需复核
EP-0654,谷雨生物科技集团股份有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468538,2026-06-23,2026-07-12,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确直播运营暑期实习但本批次已截止
EP-0655,菜鸟网络科技有限公司,product_operations|electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468537,2026-06-23,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确物流技术与运营实习项目但本批次已截止
EP-0656,浙江新和成股份有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468527,2026-06-23,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确研发类暑期实习但本批次已截止
EP-0657,深圳国家高技术产业创新中心,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468526,2026-06-23,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确高技术产业研究实习且仍在有效期内
EP-0658,深圳市猿人创新科技有限公司,other,https://career.cuhk.edu.cn/job/view/id/468513,2026-06-22,2026-08-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确审计实习且仍在有效期内但不因企业行业推断技术方向
EP-0659,谐先（上海）国际物流有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468516,2026-06-22,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确物流运营支持暑期实习但本批次已截止
EP-0660,北京它石智航科技有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468500,2026-06-22,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确智能驾驶技术实习但本批次已截止
EP-0661,深圳市基金会发展促进会,other,https://career.cuhk.edu.cn/job/view/id/468485,2026-06-18,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确公益组织实习但本批次已截止
EP-0662,博雅闻道（北京）考试与评价技术研究院,product_operations,https://career.nankai.edu.cn/correcruit/content/id/115998.html,2026-06-05,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校实习栏目给出教育评价管培岗位但具体产品职责和当前有效性仍需复核
EP-0663,神州数码集团股份有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468484,2026-06-18,2026-07-05,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确服务器销售运营日常实习但本批次已截止
EP-0664,英特尔（中国）有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468481,2026-06-18,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确电子与计算技术实习机会但本批次已截止
EP-0665,北京亦庄国际产业投资管理有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/115612.html,2026-05-12,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确投资实习但未给出截止时间
EP-0666,北京迈迪培尔信息技术有限公司,product_operations|electronic_information_technology,https://career.nankai.edu.cn/correcruit/content/id/115746.html,2026-05-20,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确技术开发和商务运营实习但未给出截止时间
EP-0667,天津京城投资开发有限公司,product_operations,https://career.nankai.edu.cn/correcruit/content/id/115438.html,2026-04-30,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确城市更新产业运营实习线索但当前状态和申请链仍需复核
EP-0668,中国纺织出版社有限公司,product_operations,https://career.nankai.edu.cn/correcruit/content/id/104007.html,2026-05-14,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确编辑与内容实习但未给出截止时间
EP-0669,泰康基金管理有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/116144.html,2026-06-23,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确风险管理暑期实习但未给出截止时间
EP-0670,中锦矿业（天津）有限公司,product_operations,https://career.nankai.edu.cn/correcruit/content/id/116246.html,2026-07-07,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确采购运营与国际贸易实习但未给出截止时间
EP-0671,天津临港投资控股有限公司,product_operations,https://career.nankai.edu.cn/correcruit/content/id/116065.html,2026-06-12,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确宣传文化与内容运营助理实习但未给出截止时间
EP-0672,惠州市德赛西威汽车电子股份有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468863,2026-07-22,2026-08-02,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确汽车电子暑期实习且仍在有效期内
EP-0673,景商基金管理有限公司,other,https://career.cuhk.edu.cn/job/view/id/468861,2026-07-22,2026-08-02,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确基金实习且仍在有效期内但不按行业推断优先方向
EP-0674,北京中名国成会计师事务所（特殊普通合伙）,other,https://career.nankai.edu.cn/correcruit/content/id/115310.html,2026-04-24,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确审计实习但当前有效性和申请链仍需复核
EP-0675,天建华恒（天津）工程股份有限公司,electronic_information_technology,https://career.nankai.edu.cn/correcruit/content/id/115513.html,2026-05-07,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校实习栏目给出机电技术培养岗位但当前有效性和申请链仍需复核
EP-0676,广州一路同行咨询有限公司,other,https://career.cuhk.edu.cn/job/view/id/468828,2026-07-20,2027-07-24,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确心理咨询助理实习且仍在有效期内
EP-0677,索尼（中国）有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468813,2026-07-17,2026-08-14,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确电子与技术相关实习招聘且仍在有效期内
EP-0678,昆明心霖公社培训学校有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/114974.html,2026-04-08,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确暑期项目实习但当前有效性和申请链仍需复核
EP-0679,麦肯锡中国,other,https://career.cuhk.edu.cn/job/view/id/468806,2026-07-17,2026-12-27,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确咨询暑期实习且仍在有效期内
EP-0680,傲冠软件,product_operations|electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468803,2026-07-17,2026-08-14,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确软件企业实习且包含技术与业务岗位但官方申请链仍需复核
EP-0681,财达证券股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468782,2026-07-15,2026-07-26,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确暑期实习且核验日仍在有效期内
EP-0682,东莞证券股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468787,2026-07-15,2026-07-26,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确日常实习且核验日仍在有效期内
EP-0683,国联民生证券承销保荐有限公司,other,https://career.cuhk.edu.cn/job/view/id/468768,2026-07-13,2026-07-19,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0684,东方证券股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468753,2026-07-10,2026-07-20,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确投行实习但本批次已截止
EP-0685,兴业证券股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468754,2026-07-10,2026-07-20,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0686,国海证券股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468750,2026-07-09,2026-07-20,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确实习补录但本批次已截止
EP-0687,绿城中国控股有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468745,2026-07-09,2026-09-02,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确暑期实习且仍在有效期内但具体岗位需逐岗复核
EP-0688,武汉高德红外股份有限公司,electronic_information_technology,https://career.hebut.edu.cn/correcruit/content/id/78890.html,2026-06-25,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确红外芯片嵌入式和电子信息方向实习但未给出统一截止时间
EP-0689,深圳市龙岗区产业投资服务集团有限公司,other,https://career.cuhk.edu.cn/job/view/id/468739,2026-07-08,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确实习需求且仍在有效期内但具体方向待复核
EP-0690,中信证券股份有限公司深圳分公司,other,https://career.cuhk.edu.cn/job/view/id/468732,2026-07-07,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确暑期实习且仍在有效期内
EP-0691,深圳学而思教育科技有限公司,product_operations|electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468726,2026-07-07,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确实习可投且招聘覆盖教育产品运营与技术支持方向
EP-0692,中移动信息技术有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468715,2026-07-06,2026-07-24,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确信息技术实习项目但本批次已截止
EP-0693,深圳市龙岗区文化广电旅游体育局,product_operations,https://career.cuhk.edu.cn/job/view/id/468705,2026-07-03,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确文旅新媒体宣传实习且仍在有效期内
EP-0694,深圳华侨城滨海有限公司欢乐港湾运营公司,product_operations,https://career.cuhk.edu.cn/job/view/id/468695,2026-07-03,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确活动策划与运营支持实习且仍在有效期内
EP-0695,山东沪鸽口腔医疗集团有限公司,product_operations,https://career.nankai.edu.cn/correcruit/content/id/116128.html,2026-06-18,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确销售与市场双轮岗实习但未给出截止时间
EP-0696,北京华成智慧交通科技有限公司,electronic_information_technology,https://career.nankai.edu.cn/correcruit/content/id/115422.html,2026-04-30,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确软件技术支持实习但当前有效性仍需复核
EP-0697,国家计算机病毒应急处理中心,electronic_information_technology,https://career.nankai.edu.cn/correcruit/content/id/114853.html,2026-04-02,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确计算机软件工程技术实习但当前有效性仍需复核
EP-0698,上海优刻得信息科技有限公司,electronic_information_technology,https://career.nankai.edu.cn/correcruit/content/id/114422.html,2026-03-20,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确算法开发实习但当前有效性仍需复核
EP-0699,天津弘烨化工有限公司,product_operations,https://career.nankai.edu.cn/correcruit/content/id/115676.html,2026-05-15,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确外贸业务实习但当前有效性和官方申请链仍需复核
EP-0700,江苏扬农化工股份有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/116017.html,2026-06-08,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确助理研究员实习但不按企业行业推断电子信息技术方向
