staging_id,company_name,priority_tracks,evidence_url,evidence_date,close_date,activity_state,application_signal,review_state,last_reviewed,notes
EP-0716,法雷奥汽车内部控制深圳有限公司,other,https://career.cuhk.edu.cn/job/view/id/468309,2026-06-03,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过实习生招聘但未按汽车行业推断技术方向且本批次已截止
EP-0717,东北证券股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468291,2026-06-01,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习与校招提前批但本批次已截止
EP-0718,山西证券研究所,other,https://career.cuhk.edu.cn/job/view/id/468292,2026-06-01,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确研究所暑期实习但本批次已截止
EP-0719,香港智能建造研发中心,other,https://career.cuhk.edu.cn/job/view/id/468264,2026-05-22,2026-06-15,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过暑期实习但未按机构名称推断岗位方向且本批次已截止
EP-0720,华港财富,other,https://career.cuhk.edu.cn/job/view/id/468245,2026-05-19,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确投资研究实习但本批次已截止
EP-0721,华宝国际控股有限公司,other,https://career.cuhk.edu.cn/job/view/id/468206,2026-05-15,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过实习项目但标题未证明优先方向且本批次已截止
EP-0722,广东华兴银行股份有限公司深圳分行,other,https://career.cuhk.edu.cn/job/view/id/468207,2026-05-15,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0723,广发期货,other,https://career.cuhk.edu.cn/job/view/id/468208,2026-05-15,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0724,卓驭科技,other,https://career.cuhk.edu.cn/job/view/id/468221,2026-05-15,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过暑期实习但未从企业名称推断技术方向且本批次已截止
EP-0725,他山科技,other,https://career.cuhk.edu.cn/job/view/id/468223,2026-05-15,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过暑期实习但未从企业名称推断技术方向且本批次已截止
EP-0726,燧弘华创,other,https://career.cuhk.edu.cn/job/view/id/468225,2026-05-15,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过暑期实习但标题未证明优先方向且本批次已截止
EP-0727,金瑞期货股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468235,2026-05-15,2026-06-06,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习生招聘但本批次已截止
EP-0728,申万宏源证券,other,https://career.cuhk.edu.cn/job/view/id/468133,2026-05-14,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0729,阿斯利康,other,https://career.cuhk.edu.cn/job/view/id/468152,2026-05-14,2026-06-12,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确实习生项目但标题未证明优先方向且本批次已截止
EP-0730,国金证券投资银行,other,https://career.cuhk.edu.cn/job/view/id/468187,2026-05-14,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确投行暑期实习但本批次已截止
EP-0731,飞利浦中国,other,https://career.cuhk.edu.cn/job/view/id/468190,2026-05-14,2026-06-12,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明深圳实习生招聘但标题未证明优先方向且本批次已截止
EP-0732,量派投资,other,https://career.cuhk.edu.cn/job/view/id/468191,2026-05-14,2026-06-06,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确可转正暑期实习但本批次已截止
EP-0733,威盛电子深圳有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468194,2026-05-14,2026-06-06,expired,university_only,rejected_expired,2026-07-26,高校附件明确包含嵌入式软件和AI算法实习岗位但本批次已截止
EP-0734,招商证券股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468199,2026-05-14,2026-06-06,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0735,英伟达,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/468476,2026-06-17,2026-07-15,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确NVIDIA暑期实习补录且岗位正文包含技术职位但本批次已截止
EP-0736,道旅科技,other,https://career.cuhk.edu.cn/job/view/id/468124,2026-05-13,2026-06-12,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过实习招聘但标题未证明优先方向且本批次已截止
EP-0737,中移动香港,other,https://career.cuhk.edu.cn/job/view/id/468113,2026-05-13,2026-06-26,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过博士实习机会但标题未证明具体方向且本批次已截止
EP-0738,平安利顺国际货币经纪有限责任公司,other,https://career.cuhk.edu.cn/job/view/id/468128,2026-05-13,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0739,光大证券金融创新业务总部,other,https://career.cuhk.edu.cn/job/view/id/468130,2026-05-13,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确证券业务暑期实习但本批次已截止
EP-0740,太合音乐,other,https://career.cuhk.edu.cn/job/view/id/468098,2026-05-12,2026-06-05,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明多岗位实习招聘但标题未证明优先方向且本批次已截止
EP-0741,道合科技投资,other,https://career.cuhk.edu.cn/job/view/id/468102,2026-05-12,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明投资机构招募实习生但本批次已截止
EP-0742,国金证券资产管理,other,https://career.cuhk.edu.cn/job/view/id/468083,2026-05-11,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确资管暑期与日常实习但本批次已截止
EP-0743,光源资本,other,https://career.cuhk.edu.cn/job/view/id/468080,2026-05-11,2026-06-15,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习生招聘但本批次已截止
EP-0744,普华永道,other,https://career.cuhk.edu.cn/job/view/id/468067,2026-05-09,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习项目但本批次已截止
EP-0745,华大基因科技有限公司,other,https://career.cuhk.edu.cn/job/view/id/468327,2026-06-08,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业存在在招实习岗位但标题未证明具体方向且本批次已截止
EP-0746,工银瑞信基金,other,https://career.cuhk.edu.cn/job/view/id/468059,2026-05-08,2026-05-20,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习训练营但本批次已截止
EP-0747,东方财富证券,other,https://career.cuhk.edu.cn/job/view/id/468063,2026-05-08,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习招聘但本批次已截止
EP-0748,安永华明会计师事务所广州分所,other,https://career.cuhk.edu.cn/job/view/id/468049,2026-05-06,2026-05-07,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确审计暑期实习但本批次已截止
EP-0749,小彼恩,other,https://career.cuhk.edu.cn/job/view/id/468036,2026-04-28,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过实习生招聘但标题未证明优先方向且本批次已截止
EP-0750,深圳市中欧瑞博投资管理股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/464400,2026-04-24,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确行业研究员实习但不按研究行业推断技术岗位且本批次已截止
EP-0751,华润信托,other,https://career.cuhk.edu.cn/job/view/id/467960,2026-04-21,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确日常实习岗位但本批次已截止
EP-0752,君联资本,other,https://career.cuhk.edu.cn/job/view/id/467910,2026-04-20,2026-05-22,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确科技投资实习但不归为电子信息技术岗位且本批次已截止
EP-0753,亿宸资本,other,https://career.cuhk.edu.cn/job/view/id/467913,2026-04-20,2026-05-22,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确投资日常实习但本批次已截止
EP-0754,钛动科技股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/467927,2026-04-20,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过暑期实习但标题未证明优先方向且本批次已截止
EP-0755,赋航资本,other,https://career.cuhk.edu.cn/job/view/id/467915,2026-04-20,2026-05-29,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确日常实习生招聘但本批次已截止
EP-0756,南华期货,other,https://career.cuhk.edu.cn/job/view/id/467891,2026-04-19,2026-04-24,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0757,海南进化论私募基金管理有限公司,other,https://career.cuhk.edu.cn/job/view/id/467895,2026-04-19,2026-04-24,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0758,天龙物流,other,https://career.cuhk.edu.cn/job/view/id/467873,2026-04-17,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习生计划但本批次已截止
EP-0759,洪泰基金,other,https://career.cuhk.edu.cn/job/view/id/467861,2026-04-17,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确日常实习岗位但本批次已截止
EP-0760,杭州东方嘉富资产管理有限公司,other,https://career.cuhk.edu.cn/job/view/id/467839,2026-04-16,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确财务日常实习但本批次已截止
EP-0761,诺华制药,other,https://career.cuhk.edu.cn/job/view/id/467847,2026-04-16,2026-05-29,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确医药代表实习招聘但本批次已截止
EP-0762,深圳爱博合创医疗机器人有限公司,electronic_information_technology,https://career.cuhk.edu.cn/job/view/id/467824,2026-04-15,2026-05-29,expired,university_only,rejected_expired,2026-07-26,高校岗位页与岗位正文明确医疗机器人研发相关实习但本批次已截止
EP-0763,嘟嘟巴士,other,https://career.cuhk.edu.cn/job/view/id/467826,2026-04-15,2026-05-29,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过全职与实习招聘但标题未证明优先方向且本批次已截止
EP-0764,福州译国译民集团有限公司,other,https://career.cuhk.edu.cn/job/view/id/467804,2026-04-13,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确销售实习但不等同产品运营且本批次已截止
EP-0765,五矿期货,other,https://career.cuhk.edu.cn/job/view/id/467805,2026-04-13,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确人力资源日常实习但本批次已截止
EP-0766,中证信用,other,https://career.cuhk.edu.cn/job/view/id/467769,2026-04-10,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过实习生招聘但标题未证明优先方向且本批次已截止
EP-0767,中证鹏元资信评估股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/467764,2026-04-09,2026-04-16,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确人力实习岗位但本批次已截止
EP-0768,中信建投证券,other,https://career.cuhk.edu.cn/job/view/id/467749,2026-04-08,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习生计划但本批次已截止
EP-0769,平安理财,other,https://career.cuhk.edu.cn/job/view/id/467752,2026-04-08,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习生招聘但本批次已截止
EP-0770,嘉士伯中国,other,https://career.cuhk.edu.cn/job/view/id/467730,2026-04-07,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业存在实习生计划但标题未证明优先方向且本批次已截止
EP-0771,科尔尼管理咨询,other,https://career.cuhk.edu.cn/job/view/id/467737,2026-04-07,2026-04-09,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0772,万博宣伟,other,https://career.cuhk.edu.cn/job/view/id/467738,2026-04-07,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确传播咨询暑期实习但本批次已截止
EP-0773,内蒙古泰氏投资有限公司,product_operations,https://career.cuhk.edu.cn/job/view/id/467724,2026-04-03,2026-12-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确包含策划运营类实习岗位且仍在有效期内
EP-0774,星展银行中国有限公司,other,https://career.cuhk.edu.cn/job/view/id/467718,2026-04-02,2026-05-17,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确管培实习生计划但本批次已截止
EP-0775,利胜地中海物流深圳有限公司,other,https://career.cuhk.edu.cn/job/view/id/467702,2026-04-01,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确深圳实习机会但本批次已截止
EP-0776,深圳市红筹投资有限公司,other,https://career.cuhk.edu.cn/job/view/id/467705,2026-04-01,2026-04-25,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确实习生计划但本批次已截止
EP-0777,Lazada,other,https://career.cuhk.edu.cn/job/view/id/467674,2026-03-27,2026-04-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习项目但标题未证明具体方向且本批次已截止
EP-0778,保利海南旅游发展有限公司,product_operations,https://career.ecnu.edu.cn/career/zwxx/view/ed8518b7bd4ed0f31970c81db49761d1,2026-07-21,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确计划运营岗实习但截止时间与官方申请入口仍需复核
EP-0779,北京天智润格管理咨询服务有限公司,electronic_information_technology,https://career.ecnu.edu.cn/career/zwxx/view/72a6b67a9012199116cb4d378f2862b1,2026-07-24,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确计算机专业实习岗位但截止时间与官方申请入口仍需复核
EP-0780,广州开发区投资集团有限公司,other,https://career.ecnu.edu.cn/career/zwxx/view/7dc131556b3d2416ec67d4a01718dea4,2026-07-25,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页刚发布暑期实习但标题未证明具体方向且官方申请入口仍需复核
EP-0781,惠理海外投资基金管理上海有限公司,product_operations,https://career.ecnu.edu.cn/career/zwxx/view/a7e7f0096a2ea1dd40f26a47201ccdc4,2026-07-18,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确基金电商互联网运营实习但截止时间与官方申请入口仍需复核
EP-0782,陆泽科技有限公司上海分公司,electronic_information_technology,https://career.ecnu.edu.cn/career/zwxx/view/d4af777dd235bdabbb17281143509098,2026-06-12,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确电商数据分析实习但当前有效期与官方申请入口仍需复核
EP-0783,宁德新能源科技有限公司,other,https://career.ecnu.edu.cn/career/zwxx/view/bd028da4bec1dd9a94983166339cc6ea,2026-07-15,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页发布实习人才计划但标题未证明具体方向且官方申请入口仍需复核
EP-0784,山下有松北京文化传播有限公司,product_operations,https://career.ecnu.edu.cn/career/zwxx/view/185c12a35fb2382ea5c045849785a214,2026-07-24,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确社媒运营实习且为最新发布但截止时间与官方申请入口仍需复核
EP-0785,上海天岳半导体材料有限公司,other,https://career.ecnu.edu.cn/career/zwxx/view/3610db96ee3ff69eeb8e633d70db4a03,2026-07-19,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页证明企业发布暑期实习但未按半导体行业推断岗位方向且官方入口仍需复核
EP-0786,上海行知启新企业咨询管理有限公司,electronic_information_technology,https://career.ecnu.edu.cn/career/zwxx/view/XEuY2SZ2LSowJgrwT3HzJg,2026-06-26,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确AI Agent远程实习但当前有效期与官方申请入口仍需复核
EP-0787,浙江财通资本投资有限公司,other,https://career.ecnu.edu.cn/career/zwxx/view/04483b6fc1c90f28674c5c1b0ed99e95,2026-07-25,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页刚发布股权投资实习但截止时间与官方申请入口仍需复核
EP-0788,中科新松有限公司,electronic_information_technology,https://career.ecnu.edu.cn/career/zwxx/view/a25c7f8647e517b0efc8513ad871f633,2026-07-25,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页刚发布算法工程岗位并与同批软件开发岗位并列但实习属性和官方入口仍需复核
EP-0789,重庆市能源投资集团有限公司川渝电力分公司,electronic_information_technology,https://career.ecnu.edu.cn/career/zwxx/view/17f845ac38ec02b795f03b660b5dac25,2026-07-23,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确智能化工程岗位但实习属性和官方申请入口仍需复核
EP-0790,浙江白鹭资产管理股份有限公司,product_operations,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=51349169772DE4D3E0653A68DD0E9B18,2026-05-07,2026-07-31,active_explicit,university_only,internship_evidence_checked,2026-07-26,高校岗位页明确市场营销与产品运营实习且仍在有效期内
EP-0791,中教智网北京信息技术有限公司,product_operations,https://jobs.tiangong.edu.cn/correcruit/content/id/55214.html,2026-07-01,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确产品经理长期实习但未给出稳定官方申请入口和截止时间
EP-0792,福建植护网络科技有限公司,electronic_information_technology,https://jsj.mju.edu.cn/2026/0707/c6137a222168/page.htm,2026-07-08,unknown,discovery_only,university_only,needs_current_recheck,2026-07-26,高校新闻证明企业开展AI实习生专场招聘但活动已发生且未给出当前可导入岗位入口
EP-0793,华商基金管理有限公司,other,https://career.nankai.edu.cn/correcruit/content/id/116330.html,2026-07-20,unknown,active_needs_recheck,university_only,needs_current_recheck,2026-07-26,高校岗位页明确固收研究暑秋实习且为近期发布但截止时间与企业域名申请入口仍需复核
EP-0794,华润三九,other,https://career.cuhk.edu.cn/job/view/id/468326,2026-06-08,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业存在校招实习岗位但标题未证明优先方向且本批次已截止
EP-0795,招商蛇口,other,https://career.cuhk.edu.cn/job/view/id/468302,2026-06-03,2026-06-19,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习但本批次已截止
EP-0796,深圳机场,other,https://career.cuhk.edu.cn/job/view/id/468289,2026-06-01,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习岗位但标题未证明优先方向且本批次已截止
EP-0797,安踏集团,other,https://career.cuhk.edu.cn/job/view/id/468274,2026-05-25,2026-06-30,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习生招聘但标题未证明优先方向且本批次已截止
EP-0798,富士康工业互联网股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468231,2026-05-15,2026-05-31,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过暑期实习但未按企业行业推断技术方向且本批次已截止
EP-0799,浙江大华技术股份有限公司,other,https://career.cuhk.edu.cn/job/view/id/468198,2026-05-14,2026-06-06,expired,university_only,rejected_expired,2026-07-26,高校岗位页证明企业发布过暑期实习但标题未证明具体岗位方向且本批次已截止
EP-0800,迈瑞医疗,other,https://career.cuhk.edu.cn/job/view/id/468324,2026-06-08,2026-07-10,expired,university_only,rejected_expired,2026-07-26,高校岗位页明确暑期实习生招聘但标题未证明优先方向且本批次已截止
