staging_id,company_name,priority_tracks,evidence_url,evidence_date,close_date,activity_state,application_signal,review_state,last_reviewed,notes
EP-0945,广东关键点私募基金管理合伙企业（有限合伙）,other,https://job.hust.edu.cn/zpinfo3/1323558.htm,2021-10-21,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0946,华图山鼎设计股份有限公司,other,https://job.hust.edu.cn/zpinfo3/1309337.htm,2021-10-18,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0947,中国航发沈阳黎明航空发动机有限责任公司,other,https://job.hust.edu.cn/zpinfo3/1298874.htm,2021-10-11,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0948,武汉瑞立科德斯汽车电子有限责任公司,other,https://job.hust.edu.cn/zpinfo3/1289778.htm,2021-09-30,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0949,上海灏程企业管理顾问有限公司,other,https://job.hust.edu.cn/zpinfo3/1287055.htm,2021-09-27,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0950,新分享科技服务（深圳）有限公司,other,https://job.hust.edu.cn/zpinfo3/1280503.htm,2021-09-26,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0951,亿次网联（杭州）科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1279326.htm,2021-09-26,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0952,深圳市思榕科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1244154.htm,2021-09-18,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0953,上海通联金融服务有限公司,other,https://job.hust.edu.cn/zpinfo3/1241317.htm,2021-09-17,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0954,安芯易电子商务（深圳）有限公司,other,https://job.hust.edu.cn/zpinfo3/1238871.htm,2021-09-16,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0955,方正株式（武汉）科技开发有限公司,other,https://job.hust.edu.cn/zpinfo3/1237521.htm,2021-09-15,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0956,深圳市锐尔觅移动通信有限公司,other,https://job.hust.edu.cn/zpinfo3/1222381.htm,2021-09-10,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0957,常州富兴机电有限公司,other,https://job.hust.edu.cn/zpinfo3/1216559.htm,2021-09-08,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0958,上海贝海网络科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1216223.htm,2021-09-08,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0959,每步科技（上海）有限公司,other,https://job.hust.edu.cn/zpinfo3/1212042.htm,2021-09-08,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0960,多益网络有限公司,other,https://job.hust.edu.cn/zpinfo3/1207647.htm,2021-09-07,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0961,福建慧芯激光科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1209033.htm,2021-09-06,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0962,上海小零网络科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1192945.htm,2021-08-30,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0963,成都新易盛通信技术股份有限公司,other,https://job.hust.edu.cn/zpinfo3/1192102.htm,2021-08-26,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0964,上海念空数据科技中心（有限合伙）,other,https://job.hust.edu.cn/zpinfo3/1192043.htm,2021-08-26,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0965,惠升基金管理有限责任公司,other,https://job.hust.edu.cn/zpinfo3/1190096.htm,2021-08-13,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0966,宁银理财有限责任公司,other,https://job.hust.edu.cn/zpinfo3/1188331.htm,2021-08-04,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0967,北京菁正咨询有限公司,other,https://job.hust.edu.cn/zpinfo3/1188149.htm,2021-08-03,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0968,步步高教育电子有限公司,other,https://job.hust.edu.cn/zpinfo3/1184466.htm,2021-07-15,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0969,北京集佳知识产权代理有限公司,other,https://job.hust.edu.cn/zpinfo3/1183848.htm,2021-07-13,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0970,长江云通集团有限公司,other,https://job.hust.edu.cn/zpinfo3/1183150.htm,2021-07-08,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0971,鹏扬基金管理有限公司,other,https://job.hust.edu.cn/zpinfo3/1183132.htm,2021-07-08,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0972,宝能地产股份有限公司,other,https://job.hust.edu.cn/zpinfo3/1182407.htm,2021-07-06,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0973,乐学在线教育科技（北京）有限公司,other,https://job.hust.edu.cn/zpinfo3/1180421.htm,2021-06-29,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0974,北京网链传媒科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1179972.htm,2021-06-28,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0975,武汉灵途传感科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1179613.htm,2021-06-26,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0976,浩鲸云计算科技股份有限公司,other,https://job.hust.edu.cn/zpinfo3/1179380.htm,2021-06-25,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0977,湖北技术交易所,other,https://job.hust.edu.cn/zpinfo3/1177312.htm,2021-06-21,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0978,舍弗勒智能驾驶科技（长沙）有限公司,other,https://job.hust.edu.cn/zpinfo3/1177001.htm,2021-06-21,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0979,杭州九阳小家电有限公司,other,https://job.hust.edu.cn/zpinfo3/1175894.htm,2021-06-18,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0980,成都汇蓉国科微系统技术有限公司,other,https://job.hust.edu.cn/zpinfo3/1161273.htm,2021-05-18,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0981,武汉寰宇巨匠教育科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1175336.htm,2021-06-17,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0982,北京东方引擎投资管理有限公司,other,https://job.hust.edu.cn/zpinfo3/1174947.htm,2021-06-16,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0983,招商局通商融资租赁有限公司,other,https://job.hust.edu.cn/zpinfo3/1174851.htm,2021-06-16,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0984,重庆怡置投资控股有限公司,other,https://job.hust.edu.cn/zpinfo3/1174831.htm,2021-06-16,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0985,浙江物产金属集团有限公司,other,https://job.hust.edu.cn/zpinfo3/1173595.htm,2021-06-11,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0986,广州华资软件技术有限公司,other,https://job.hust.edu.cn/zpinfo3/1173446.htm,2021-06-11,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0987,深圳市移卡科技有限公司,other,https://job.hust.edu.cn/zpinfo3/1165785.htm,2021-05-26,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0988,东海证券股份有限公司,other,https://job.hust.edu.cn/zpinfo3/1172706.htm,2021-06-09,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0989,深圳市首航新能源有限公司,other,https://job.hust.edu.cn/zpinfo3/1172669.htm,2021-06-09,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0990,沈阳兴华航空电器有限责任公司,other,https://job.hust.edu.cn/zpinfo3/1172614.htm,2021-06-09,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0991,上海海得控制系统股份有限公司,other,https://job.hust.edu.cn/zpinfo3/1172101.htm,2021-06-07,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0992,中国外汇交易中心,other,https://job.hust.edu.cn/zpinfo3/1170209.htm,2021-05-31,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0993,武汉正华建筑设计有限公司,other,https://job.hust.edu.cn/zpinfo3/1170207.htm,2021-05-31,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0994,上海汽车变速器有限公司,other,https://job.hust.edu.cn/zpinfo3/1167642.htm,2021-05-28,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0995,湖南御泥坊化妆品有限公司,other,https://job.hust.edu.cn/zpinfo3/1167202.htm,2021-05-27,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0996,深圳市深粮控股股份有限公司,other,https://job.hust.edu.cn/zpinfo3/1167031.htm,2021-05-27,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0997,南京中新赛克科技有限责任公司,other,https://job.hust.edu.cn/zpinfo3/1166990.htm,2021-05-27,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0998,寻常（上海）投资管理有限公司,other,https://job.hust.edu.cn/zpinfo3/1166870.htm,2021-05-27,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
EP-0999,厦门国贸集团股份有限公司,other,https://job.hust.edu.cn/zpinfo3/1166573.htm,2021-05-27,unknown,discovery_only,university_only,historical_lead_only,2026-07-26,高校实习栏目保留历史岗位级证据仅作排重和供给历史线索；当前活动状态官方申请链和岗位方向均需重新核验
